date,tavg,tmin,tmax,prcp,wdir,wspd,pres
4/4/2008,28.8,25.4,34,0,119,13,1011
4/5/2008,28.1,23.4,34.8,9.1,118,12.4,1011
4/6/2008,29.1,23.4,35,9.1,118,12.4,1011
4/7/2008,29.4,25.6,36,9.1,118,14.2,1011
4/8/2008,29.1,26,34.3,9.1,139,13.4,1011
4/9/2008,29.1,25,34.6,9.1,149,10.5,1011
4/10/2008,28.8,25.4,34.2,9.1,149,10.7,1011
4/11/2008,29.6,25.4,35.2,9.1,149,10.7,1011
4/12/2008,29.5,27,34.8,9.1,149,13.4,1011
4/13/2008,29.5,27,34.8,9.1,149,13.4,1011
4/14/2008,30.2,26.8,37.2,9.1,149,13.3,1011
4/15/2008,29.1,26,34.5,9.1,149,12.3,1011
4/16/2008,29.3,25.4,33.2,9.1,194,7.3,1011
4/17/2008,27.9,25,33.7,9.1,194,11.6,1011
4/18/2008,25.9,24,33,9.1,142,6.4,1011
4/19/2008,28.8,23.9,34.3,9.1,142,10.1,1011
4/20/2008,29.4,24.4,35.2,9.1,142,10.8,1011
4/21/2008,29.6,27,34.8,9.1,142,11.7,1011
4/22/2008,30,27,35.4,9.1,120,14.8,1011
4/23/2008,29,26,36.2,9.1,229,13.3,1011
4/24/2008,29.9,24,37,9.1,229,11.7,1011
4/25/2008,29.3,24.3,34.6,9.1,229,11.3,1011
4/26/2008,26.5,24,32.3,9.1,229,9.2,1011
4/27/2008,28,24.7,32,9.1,229,7.3,1011
4/28/2008,26.5,24,33,8.9,229,8.5,1011
4/29/2008,27.8,24.5,33.7,8.9,229,11.9,1011
4/30/2008,25.1,24.3,29,8.9,229,7,1011
5/1/2008,28.3,24.3,33.4,8.9,229,7,1011
5/2/2008,26,23,32.3,8.9,229,7,1011
5/3/2008,26.8,23,34.4,8.9,229,9.6,1011
5/4/2008,28.6,23.4,33.6,2.5,229,12,1011
5/5/2008,29.4,25,35,2.5,229,12,1011
5/6/2008,27.4,24.4,34.2,2.5,236,5.8,1011
5/7/2008,26.7,24.4,31.7,2.5,236,5.8,1011
5/8/2008,28.2,25,33.2,2,236,12.5,1011
5/9/2008,27.9,25,35,2,236,12.5,1011
5/10/2008,27.2,25,32.4,2,215,12.9,1011
5/11/2008,26.3,22,30,3,215,12.4,1011
5/12/2008,24.1,22,30,19.1,215,12.4,1011
5/13/2008,25.9,22,31.3,10.7,215,11.8,1011
5/14/2008,25.3,22.5,28.4,2,215,7.7,1011
5/15/2008,25.6,22,31.4,23.1,215,7.9,1011
5/16/2008,25.4,22.6,31.2,23.1,215,8.9,1011
5/17/2008,26.2,23,32.2,23.1,215,7.9,1011
5/18/2008,26.6,23.3,34,6.6,215,9.8,1011
5/19/2008,28.7,24,33.4,4.1,215,11.4,1011
5/20/2008,27.4,26,34,4.1,215,11.4,1011
5/21/2008,27,25,33.2,4.1,215,10.2,1011
5/22/2008,27.6,24,34,4.1,215,8.9,1011
5/23/2008,26.8,23.3,33.7,4.1,215,8.5,1011
5/24/2008,26.7,23.3,33,21.8,215,6.2,1011
5/25/2008,27.6,24,32.4,15,215,7.9,1011
5/26/2008,28.1,24.6,34.5,15,215,7.5,1011
5/27/2008,28.8,26,33.8,15,215,10.3,1011
5/28/2008,28.8,26,34,15,215,13.1,1011
5/29/2008,28.4,25.2,34.4,15,249,11.5,1011
5/30/2008,29.6,25.2,35,15,249,10.2,1011
5/31/2008,28.5,26,33.6,15,249,5.2,1011
6/1/2008,28.2,25,35.1,15,249,6.7,1011
6/2/2008,26.2,24,32.8,15,249,6.4,1011
6/3/2008,28.5,24,33.4,0,249,5.7,1011
6/4/2008,28.9,25,34.8,0,249,6.5,1011
6/5/2008,29.4,24.2,34,0,249,7.2,1011
6/6/2008,29,26,33.4,0,249,6.7,1011
6/7/2008,26.6,25,33,0,249,3.9,1011
6/8/2008,28.2,24.2,32,0,249,5.3,1011
6/9/2008,27,24.2,32,0,249,5.3,1011
6/10/2008,27.6,24.5,33.3,0,249,10.5,1011
6/11/2008,25,24,29,3,249,4.9,1011
6/12/2008,26.1,23.2,29.8,3,249,10.1,1011
6/13/2008,25.7,22,32.2,3,249,10.1,1011
6/14/2008,26.2,23,32.5,3,249,5,1011
6/15/2008,26.6,23,32.5,1,249,5,1011
6/16/2008,27.4,23,32.7,1,249,5.9,1011
6/17/2008,26.8,23,33,1,249,4,1011
6/18/2008,27,23,33,1,249,4,1011
6/19/2008,28.1,23.4,32.4,2,249,5.3,1011
6/20/2008,28.3,24,33.7,0,249,6.9,1011
6/21/2008,28.8,24,33.2,0,249,10.4,1011
6/22/2008,29.1,25.3,34.4,0,249,12.1,1011
6/23/2008,28.9,25.1,34.2,0,251,11.2,1011
6/24/2008,27.2,25.7,32.7,0,226,12.6,1011
6/25/2008,27,25,32.4,0,226,12,1011
6/26/2008,27.1,25,32.4,0,261,10.8,1011
6/27/2008,28.7,25.2,33.4,0,261,10.3,1011
6/28/2008,28.2,26,34.7,0,261,10.2,1011
6/29/2008,28.9,26,33.4,0,261,10.2,1011
6/30/2008,27.6,24,32.4,0,261,10.2,1011
7/1/2008,26.8,23,33.4,0,261,8.7,1011
7/2/2008,27.4,22,32.7,6.1,261,6.1,1011
7/3/2008,28.5,24.2,33,6.1,261,8.5,1011
7/4/2008,26.8,24,33.7,6.1,236,9.8,1011
7/5/2008,25.9,23,32.4,6.1,236,6.9,1011
7/6/2008,27.5,23.4,33.2,22.1,236,12.8,1011
7/7/2008,27.1,24.4,32.3,1,236,12.4,1011
7/8/2008,26.1,24,32.4,1,234,9.5,1011
7/9/2008,27.2,23,33.2,1,220,6.5,1011
7/10/2008,28,23.4,33.4,0,220,8.4,1011
7/11/2008,28.4,25,34,0,220,11.3,1011
7/12/2008,29.2,25,33.2,0,220,11.3,1011
7/13/2008,29.3,26,34.5,0,247,8.5,1011
7/14/2008,29.2,26,34.7,0,247,8.5,1011
7/15/2008,29.4,25,34.6,0,247,10.8,1011
7/16/2008,28.8,26,34.2,0,247,12.6,1011
7/17/2008,28.6,24,35,0,247,9.4,1011
7/18/2008,27.8,24,34.7,0,247,9.4,1011
7/19/2008,27.8,24.2,34.3,0,247,5.8,1011
7/20/2008,27.4,22.9,33.4,70.9,247,5.8,1011
7/21/2008,28.1,22.8,33.2,70.9,247,5.5,1011
7/22/2008,26.9,23,34.5,70.9,247,5.5,1011
7/23/2008,24.3,22,28.4,26.2,247,6.9,1011
7/24/2008,26.6,23.8,32.4,42.9,247,7.1,1011
7/25/2008,25.5,23,32.3,42.9,247,7.1,1011
7/26/2008,26.8,23,33.7,2,247,7.1,1011
7/27/2008,26.1,23.4,32.3,2,247,14.2,1011
7/28/2008,26.3,24,31.4,2,247,14.2,1011
7/29/2008,26.7,22.4,33,2,234,10.3,1011
7/30/2008,26.7,22.4,32.6,2,234,8.1,1011
7/31/2008,26.3,24,32.3,1.5,234,4.6,1011
8/1/2008,25.4,23,31.3,30.5,234,4.6,1011
8/2/2008,25.7,23,32.2,14,234,4.9,1011
8/3/2008,26.3,23,32.4,19.8,234,7.6,1011
8/4/2008,25.7,24,32.4,2,234,8.5,1011
8/5/2008,26.6,23.2,32,0,234,13.8,1011
8/6/2008,25.4,24,31.4,4.6,234,15.4,1011
8/7/2008,25.7,23,29.6,0,234,12.8,1011
8/8/2008,26.2,22.8,31.4,4.1,234,12.8,1011
8/9/2008,27.7,24,32.3,19.8,246,10.3,1011
8/10/2008,27.6,23.5,33.3,19.8,246,8.5,1011
8/11/2008,25.1,23,28.6,19.8,246,6.9,1011
8/12/2008,25.8,23,33.4,5.1,246,4.9,1011
8/13/2008,27.6,23.1,32.5,5.1,246,3.9,1011
8/14/2008,26.6,24,33,5.1,246,5.6,1011
8/15/2008,26.2,23,32.4,5.1,246,6.7,1011
8/16/2008,25.6,23,31,1.8,246,8.4,1011
8/17/2008,25.1,24,31.4,21.1,246,5.3,1011
8/18/2008,24.2,23,30.3,1,246,5.2,1011
8/19/2008,25.8,23,32.4,1,246,4.8,1011
8/20/2008,26.3,24,31.4,1,246,7.3,1011
8/21/2008,27.4,24.2,32.5,46,246,10.3,1011
8/22/2008,28.3,25,33,46,246,10.4,1011
8/23/2008,28.2,25,33.7,46,246,5.6,1011
8/24/2008,26.6,23,32.4,46,246,2.9,1011
8/25/2008,26.4,23,32,16.8,246,2.9,1011
8/26/2008,26.9,22.4,33.2,16.8,246,3.9,1011
8/27/2008,27.5,24,32.7,16.8,246,7.3,1011
8/28/2008,27.9,24,34,16.8,246,7.8,1011
8/29/2008,27.2,24,32.5,16.8,246,2.3,1011
8/30/2008,27.1,23,33.4,16.8,246,4.6,1011
8/31/2008,26.8,23,32.5,16.8,246,2.1,1011
9/1/2008,27.2,24,31.4,13,246,5.5,1011
9/2/2008,27.2,24,32.4,13,246,4.3,1011
9/3/2008,25.8,24,32.6,13,246,4.5,1011
9/4/2008,26.3,23,32.7,13,246,6.6,1011
9/5/2008,26.7,23,31.4,13,246,6.9,1011
9/6/2008,25.8,23,32.6,5.1,246,4.8,1011
9/7/2008,26,23,31.8,5.1,246,4.8,1011
9/8/2008,25.1,23,29.4,5.1,246,7.7,1011
9/9/2008,23.8,23,27.2,18.8,246,7.7,1011
9/10/2008,25.1,22.8,28,6.1,246,7.7,1011
9/11/2008,24.9,23,31.5,9.1,246,5.6,1011
9/12/2008,26.7,23,32.5,9.1,246,5.6,1011
9/13/2008,25.5,22.3,32.4,9.1,246,5.6,1011
9/14/2008,26.5,23,32.5,13.2,246,7.4,1011
9/15/2008,25.1,23,29,13.2,246,5.8,1011
9/16/2008,25.7,23.3,32.4,21.1,246,10,1011
9/17/2008,26.1,24,32.4,3,246,10,1011
9/18/2008,27.6,23,33,3,246,9.9,1011
9/19/2008,27.4,23,32.4,3,246,9.9,1011
9/20/2008,26.7,23,33,3,246,10.3,1011
9/21/2008,27.6,24,32.2,3,246,11.6,1011
9/22/2008,28.3,24,32,3,246,14.7,1011
9/23/2008,28.1,26,33.6,3,246,14.8,1011
9/24/2008,26.2,24,31.2,14,236,16,1011
9/25/2008,26.6,24,32,14,236,16,1011
9/26/2008,27.3,23,33.1,14,93,13.8,1011
9/27/2008,26.6,23,32.6,14,93,10.4,1011
9/28/2008,25.6,23,30,14,93,8.5,1011
9/29/2008,26.5,24,32.4,1.5,93,9.5,1011
9/30/2008,26.4,24,31.4,1.5,93,7.9,1011
10/1/2008,26.8,23,31.4,1,93,6.4,1011
10/2/2008,25.8,23,32,1,93,6.4,1011
10/3/2008,27.2,23,31.4,1,93,4.8,1011
10/4/2008,28.1,23.4,33.6,4.1,93,5.6,1011
10/5/2008,29.1,25,34,4.1,93,7.1,1011
10/6/2008,26.1,23,33.1,4.1,93,5.3,1011
10/7/2008,26.3,23,32.6,4.1,93,5.3,1011
10/8/2008,26.1,23,31,4.1,93,8.1,1011
10/9/2008,27,23,33.2,7.6,93,8.1,1011
10/10/2008,26.3,23,34,2,93,7.7,1011
10/11/2008,26.6,23,33.2,2,93,7.1,1011
10/12/2008,27.3,23.6,31,25.9,93,4.5,1011
10/13/2008,28.4,25,34,7.1,93,6.8,1011
10/14/2008,27.1,25,33.2,7.1,93,6.4,1011
10/15/2008,27.7,24,33,7.1,93,8.9,1011
10/16/2008,27.2,23.4,32.4,7.1,93,8.4,1011
10/17/2008,27.4,24.1,31.6,1,93,4.8,1011
10/18/2008,27.7,25,33.2,1,93,11.6,1011
10/19/2008,28.2,24,34,1,93,7.5,1011
10/20/2008,27.2,25,33,1,93,5.6,1011
10/21/2008,26.9,23,33.4,37.1,93,8.4,1011
10/22/2008,26.8,23.5,34.2,37.1,93,8.2,1011
10/23/2008,27.9,23,32,37.1,93,8.2,1011
10/24/2008,24.3,23,28,37.1,93,8.2,1011
10/25/2008,26.4,23,31.4,8.1,93,12.8,1011
10/26/2008,25.4,23,31.2,8.1,0,10,1011
10/27/2008,26.3,23.5,30,8.1,0,7,1011
10/28/2008,25.6,23.5,32,8.1,0,7,1011
10/29/2008,24.6,23.5,30.2,8.1,0,7,1011
10/30/2008,26.3,23.5,31.4,5.1,0,7,1011
10/31/2008,25.6,24,29.3,5.1,0,7,1011
11/1/2008,26,24,32.4,16,0,7.4,1011
11/2/2008,25.1,23,31.4,16,0,6.8,1011
11/3/2008,26.5,23.4,32,16,0,5.6,1011
11/4/2008,27.1,24,33.2,16,0,11.5,1011
11/5/2008,25.8,23,32.7,16,0,10.4,1011
11/6/2008,27,23,32,16,0,10.4,1011
11/7/2008,27.3,23,32,16,0,9.4,1011
11/8/2008,25.8,23,33.4,16,0,6.9,1011
11/9/2008,26.2,23,33.4,16,0,6.9,1011
11/10/2008,25.2,22,30,16,0,9.9,1011
11/11/2008,25.7,22,30,16,0,9.9,1011
11/12/2008,25,19.4,32,16,0,6.3,1011
11/13/2008,24.7,19.4,31.5,16,0,6.3,1011
11/14/2008,24.2,22.1,28.2,16,0,6.3,1011
11/15/2008,26.9,22.1,32,16,0,6.3,1011
11/16/2008,27.2,23,32,16,0,6.3,1011
11/17/2008,24.4,21.6,28.6,16,0,6,1011
11/18/2008,26.4,21.6,32.4,16,0,6,1011
11/19/2008,26.9,23,33.2,18.8,0,6,1011
11/20/2008,26.5,23,33,18.8,0,6,1011
11/21/2008,25.6,23,32.7,18.8,0,6,1011
11/22/2008,25.6,23,32.4,18.8,0,6,1011
11/23/2008,25.8,23,32,18.8,0,6,1011
11/24/2008,26.4,23,32,18.8,0,6,1011
11/25/2008,25.8,23,33.5,18.8,0,6,1011
11/26/2008,26,21.2,31.3,18.8,0,8.9,1011
11/27/2008,25.9,21.2,31.4,18.8,0,8.9,1011
11/28/2008,23.7,21.2,27.5,18.8,0,8.9,1011
11/29/2008,23.7,21.2,26.6,18.8,0,8.9,1011
11/30/2008,23.8,19.4,28.2,18.8,0,7.7,1011
12/1/2008,24.7,19.4,31,18.8,0,7.7,1011
12/2/2008,24.8,21,31.2,18.8,0,6.6,1011
12/3/2008,25.3,22.4,32,18.8,0,8.7,1011
12/4/2008,27.1,22.4,32,18.8,0,8.7,1011
12/5/2008,26.6,24,32,18.8,0,8.7,1011
12/6/2008,26.7,22.1,32.4,18.8,0,6.6,1011
12/7/2008,25.8,22.1,31.6,18.8,0,6.6,1011
12/8/2008,25.8,21.4,32.3,18.8,0,9.5,1011
12/9/2008,24,22,29.7,18.8,0,7.4,1011
12/10/2008,24.5,19.4,30.3,18.8,0,5.4,1011
12/11/2008,25.1,21.6,32.2,18.8,0,5.4,1011
12/12/2008,26.9,21.6,32.2,18.8,0,5.4,1011
12/13/2008,27.7,23.2,32,18.8,0,5.4,1011
12/14/2008,26.3,20,31.4,18.8,0,5.4,1011
12/15/2008,25.5,20,32.6,18.8,0,5.4,1011
12/16/2008,24.6,20,31.4,18.8,0,5.4,1011
12/17/2008,25.1,20.4,31,18.8,0,5.9,1011
12/18/2008,25.1,20.4,31.2,18.8,0,5.6,1011
12/19/2008,24.8,21,30.5,18.8,0,6.2,1011
12/20/2008,25.6,20.4,31.4,18.8,0,7.8,1011
12/21/2008,25.7,22,30.5,18.8,0,7.8,1011
12/22/2008,25.9,22,32,18.8,0,7.8,1011
12/23/2008,26.2,21.4,32.4,18.8,0,10.8,1011
12/24/2008,26.2,21.4,32.4,18.8,0,10.8,1011
12/25/2008,25.6,22.4,32.2,18.8,17,4.9,1011
12/26/2008,24.5,23,31.2,18.8,17,4.9,1011
12/27/2008,25.7,22.1,30.7,1.5,17,6.5,1011
12/28/2008,24.9,23,32.4,1.5,17,6.5,1011
12/29/2008,25.2,23,31.2,13.5,17,7.3,1011
12/30/2008,24.9,23,30.2,13.5,17,7.3,1011
12/31/2008,25.2,23,31.8,1,17,7.3,1011
1/1/2009,25.4,22,31.4,3.6,17,7.6,1011
1/2/2009,25.3,22,29.6,3.6,17,9.5,1011
1/3/2009,24.6,21,28.4,3.6,121,7,1011
1/4/2009,24.6,21,29.6,3.6,121,6,1011
1/5/2009,25.5,21,31,3.6,121,5.6,1011
1/6/2009,25.5,21,30.5,3.6,121,6.1,1011
1/7/2009,25.8,22,32,3.6,121,7.7,1011
1/8/2009,24.6,20,31.5,3.6,121,7.7,1011
1/9/2009,22.9,18,29,3.6,121,10.6,1011
1/10/2009,22.2,17,29.6,3.6,121,9.6,1011
1/11/2009,22.5,17.2,28.2,3.6,121,8.7,1011
1/12/2009,23.2,19,27.6,3.6,121,5.6,1011
1/13/2009,23.3,19,30,3.6,121,10.1,1011
1/14/2009,22.8,17,29.7,3.6,121,8.6,1011
1/15/2009,23.3,17.2,29.3,3.6,121,9.1,1011
1/16/2009,23.8,19.2,29.6,3.6,121,7.4,1011
1/17/2009,24.3,19.4,31.3,3.6,121,8.5,1011
1/18/2009,24.5,18.3,31.8,3.6,121,8.5,1011
1/19/2009,24.3,19,31,3.6,121,7.6,1011
1/20/2009,24.9,19,32,3.6,121,7.7,1011
1/21/2009,25.4,19.2,32,3.6,121,6.8,1011
1/22/2009,26.2,21,31,3.6,121,7.6,1011
1/23/2009,26,22,30.7,3.6,121,6.5,1011
1/24/2009,25.7,22,29.5,3.6,121,8.1,1011
1/25/2009,25.1,22,31,3.6,121,7.4,1011
1/26/2009,24.6,19,32.6,3.6,121,7.8,1011
1/27/2009,24.5,19,32.8,3.6,121,7.8,1011
1/28/2009,24.6,19,32.6,3.6,121,8.2,1011
1/29/2009,24.9,20,32.4,3.6,121,7,1011
1/30/2009,24.9,20,32.4,3.6,121,7,1011
1/31/2009,25.2,20,32.3,3.6,121,7,1011
2/1/2009,25.2,20,32.6,3.6,121,9.1,1011
2/2/2009,25.3,19.2,32.3,3.6,121,7.2,1011
2/3/2009,25.8,22,32.4,3.6,121,7.5,1011
2/4/2009,25.2,20.3,31.2,3.6,121,7.5,1011
2/5/2009,25.3,20.6,31.6,3.6,121,8.8,1011
2/6/2009,24.6,20.6,32.3,3.6,121,8.8,1011
2/7/2009,23.7,19,31.2,3.6,121,8.5,1011
2/8/2009,25.6,18.4,32.4,3.6,121,7.3,1011
2/9/2009,26.6,21.3,34.6,3.6,121,8.9,1011
2/10/2009,25.3,22.4,31.3,3.6,121,9.1,1011
2/11/2009,25.4,23,30.4,3.6,121,5.6,1011
2/12/2009,25.9,22.6,30,2,121,10.2,1011
2/13/2009,25.9,23.2,30.4,2,121,10.2,1011
2/14/2009,27.3,24.2,32.4,2,121,10.2,1011
2/15/2009,27.2,25,31.4,2,121,10.2,1011
2/16/2009,27.6,24.2,33,2,121,12.7,1011
2/17/2009,27.5,25,34.7,2,121,12.7,1011
2/18/2009,28.1,23.2,34.2,2,121,11.3,1011
2/19/2009,28.9,24,36.3,2,121,14.2,1011
2/20/2009,28.2,23,35,2,93,10.2,1011
2/21/2009,28.9,23,36.6,2,93,12.1,1011
2/22/2009,28,23,34.4,2,134,11.2,1011
2/23/2009,28.4,24,35,2,134,11.8,1011
2/24/2009,28.3,24.4,34.6,2,134,14.8,1011
2/25/2009,28.4,25,35.7,2,134,14.8,1011
2/26/2009,28.8,25,35.3,2,130,13.1,1011
2/27/2009,27.7,24.4,34,2,130,8.3,1011
2/28/2009,25.3,24,32.8,2,130,6.4,1011
3/1/2009,27.1,22.3,33.8,2,130,9.3,1011
3/2/2009,28.8,22.3,35.4,2,130,9.3,1011
3/3/2009,28.9,23.2,35,2,130,9.3,1011
3/4/2009,27.4,24,33,2,130,9.3,1011
3/5/2009,28.4,24.6,33.7,2,130,12.8,1011
3/6/2009,28.9,25.4,34.5,2,134,11.4,1011
3/7/2009,26.8,23,32.3,2,117,10.1,1011
3/8/2009,28.4,25.4,34.2,2,117,14.5,1011
3/9/2009,28.5,26,34.7,2,117,14.5,1011
3/10/2009,28.4,22.4,35,2,128,13.1,1011
3/11/2009,28.5,25,34,2,128,12.6,1011
3/12/2009,28.3,25.6,35.7,2,128,13.4,1011
3/13/2009,28.9,26,35.7,2,128,13.4,1011
3/14/2009,27.8,26,33.2,2,111,9.8,1011
3/15/2009,28.6,23.4,35.2,2,111,8.9,1011
3/16/2009,27.3,24,32.3,2,111,12.1,1011
3/17/2009,27.9,24,34.8,2,111,12.1,1011
3/18/2009,28.3,25,33.6,2,127,13.2,1011
3/19/2009,28.9,25,33,2,127,12.3,1011
3/20/2009,28.8,26,34.4,2,127,15.5,1011
3/21/2009,28.4,25,34.7,2,135,13.6,1011
3/22/2009,28.9,24,34,2,133,12,1011
3/23/2009,29.2,24,36,2,133,8.8,1011
3/24/2009,29.5,26,36.2,2,133,10.7,1011
3/25/2009,30.2,26,36.5,2,133,10.7,1011
3/26/2009,28.8,27,34.4,2,133,15.2,1011
3/27/2009,29.1,23,36.4,2,133,13.6,1011
3/28/2009,29.3,25,36.2,2,129,12.2,1011
3/29/2009,29.2,25.4,35.7,2,240,9.8,1011
3/30/2009,29.5,26,36.4,2,240,13.7,1011
3/31/2009,26.8,23,35.4,2,240,10.7,1011
4/1/2009,28.3,23,34,2,240,10.7,1011
4/2/2009,27.6,24,34.7,2,240,12,1011
4/3/2009,28.2,23,34.3,2,240,10,1011
4/4/2009,29.1,23,35.4,2,240,11.7,1011
4/5/2009,27.5,24,36,2,240,8.7,1011
4/6/2009,26.5,24,34.4,2,240,9.3,1011
4/7/2009,26.5,23,33.4,2,240,9.8,1011
4/8/2009,27.4,23,34.4,2,240,10.7,1011
4/9/2009,27.2,23,34.2,2,240,6.5,1011
4/10/2009,29.3,23.2,35.6,2,240,9.9,1011
4/11/2009,28.9,26,34,2,240,10.2,1011
4/12/2009,29,24,34.3,2,240,9.6,1011
4/13/2009,28.3,23.4,33,2,240,9,1011
4/14/2009,29.2,26.3,33.6,2,240,9,1011
4/15/2009,28.5,26,32.6,2,240,9.5,1011
4/16/2009,27.9,25.4,34.6,2,240,8.1,1011
4/17/2009,29.8,26,35,2,240,11.6,1011
4/18/2009,30.3,26,36.4,2,242,13.6,1011
4/19/2009,29.2,24,36.6,2,248,12,1011
4/20/2009,29.2,25,36.6,2,248,9.6,1011
4/21/2009,28.3,25.6,34.3,2,248,8.2,1011
4/22/2009,29.1,24.3,36.7,2,248,7.6,1011
4/23/2009,30.1,25.4,36,2,248,12.3,1011
4/24/2009,28.3,26,33,2,39,10.9,1011
4/25/2009,27.4,24,32.3,2,39,8.9,1011
4/26/2009,26.8,24,33.6,2,39,6.3,1011
4/27/2009,27.8,24,34.6,2,39,6.3,1011
4/28/2009,27.8,25,35,2,39,9.7,1011
4/29/2009,27.1,24,33.6,2,39,7,1011
4/30/2009,27.4,24,33.6,27.9,39,7,1011
5/1/2009,26.1,24,32,27.9,39,8.7,1011
5/2/2009,27.8,24,32.4,0,39,8.7,1011
5/3/2009,26.7,24,31.6,0,111,5.7,1011
5/4/2009,27.2,24,31.5,0,111,5.7,1011
5/5/2009,26.5,24,30,0,111,5.7,1011
5/6/2009,28.3,24.3,33.4,0,111,8,1011
5/7/2009,26.4,24,32.6,0,111,7.7,1011
5/8/2009,27.8,24.6,33.2,0,111,8.3,1011
5/9/2009,26.1,23.2,33.6,0,111,8.3,1011
5/10/2009,27.7,23.6,32.4,0,111,9.4,1011
5/11/2009,28.2,24.8,34.6,0,111,11.5,1011
5/12/2009,27.8,25,32,0,111,11.5,1011
5/13/2009,28.6,25,33.4,0,111,11.5,1011
5/14/2009,29.3,25.6,34.2,0,111,12.2,1011
5/15/2009,27.6,25,34.6,0,101,10.3,1011
5/16/2009,27.6,24.2,33,0,101,10.3,1011
5/17/2009,28.1,25,33,0,101,10,1011
5/18/2009,28.9,25,33.4,0,252,10.6,1011
5/19/2009,28.4,25,33.6,0,252,5.4,1011
5/20/2009,28.1,25,35.2,0,252,8,1011
5/21/2009,27.7,24.6,32,0,252,5.4,1011
5/22/2009,27.7,23.4,34,8.1,252,8,1011
5/23/2009,27,23,32.7,8.1,252,6.9,1011
5/24/2009,29.1,22,34.2,68.1,252,8.7,1011
5/25/2009,24.7,22,29.3,68.1,252,8.7,1011
5/26/2009,26.4,23,32.3,24.1,252,7.1,1011
5/27/2009,26.6,23.1,33.4,24.1,252,7.1,1011
5/28/2009,28,24.4,34,31,252,10.1,1011
5/29/2009,27.4,24,34,31,252,5.8,1011
5/30/2009,28.3,25,34.4,3,252,10.2,1011
5/31/2009,28.3,25,33.7,3,252,7.2,1011
6/1/2009,27.3,24,33.4,3,252,13.6,1011
6/2/2009,27.6,24,33.4,4.6,252,13.6,1011
6/3/2009,25.9,24,30.4,40.1,252,14.5,1011
6/4/2009,25.3,24,32.6,2,252,10.8,1011
6/5/2009,28.9,23.3,34.2,2,252,11.6,1011
6/6/2009,29.1,25,33,2,252,11.6,1011
6/7/2009,29.3,25,34.3,2,252,14.3,1011
6/8/2009,29.6,25,34,2,252,15.2,1011
6/9/2009,28.9,25.4,34,2,257,15.9,1011
6/10/2009,26.6,24,31.2,2,257,9.4,1011
6/11/2009,27.8,23.6,34,2,257,8.4,1011
6/12/2009,29.2,25,34.6,3.6,257,9.1,1011
6/13/2009,29.4,25,34.1,3.6,257,11.6,1011
6/14/2009,29.4,25.3,35,3.6,247,14.8,1011
6/15/2009,27.4,24.6,34,3.6,265,11.3,1011
6/16/2009,26.4,24.6,32,3.6,265,11.3,1011
6/17/2009,27.1,24.6,32.3,3,265,11.4,1011
6/18/2009,27.2,25,34.4,5.1,265,11.4,1011
6/19/2009,27.6,24.4,32,5.1,265,12.2,1011
6/20/2009,28.3,24.1,33.4,5.1,248,12.8,1011
6/21/2009,27.9,25,33.6,5.1,248,12.7,1011
6/22/2009,28,25,34.6,5.1,248,10.3,1011
6/23/2009,29.1,25,34,10.9,248,11.4,1011
6/24/2009,29.1,24.4,34.1,10.9,248,10.2,1011
6/25/2009,29.4,25,34.2,10.9,248,14.6,1011
6/26/2009,28.3,24,33.6,10.9,246,11.8,1011
6/27/2009,28.4,24.8,35.1,10.9,246,8.1,1011
6/28/2009,27.6,24.8,33.4,1,246,8.1,1011
6/29/2009,29.4,24.8,34.2,1,246,8.1,1011
6/30/2009,29.2,26,34,1,246,7.6,1011
7/1/2009,24.8,23.2,33,1,246,8.1,1011
7/2/2009,28.1,23.2,33.6,1,246,8.1,1011
7/3/2009,27.7,24.4,33,1,246,8.1,1011
7/4/2009,26.9,23,33.4,19.1,246,9,1011
7/5/2009,25.3,23,32,19.1,246,5.9,1011
7/6/2009,27.1,23,33.6,19.1,246,7.4,1011
7/7/2009,28,23.2,33.2,19.1,246,11.2,1011
7/8/2009,27.4,23.4,33.4,19.1,246,11.7,1011
7/9/2009,29.1,23.4,34.2,19.1,246,11.7,1011
7/10/2009,28.4,26,34.4,19.1,246,11.7,1011
7/11/2009,28.5,26,33.6,19.1,237,12.5,1011
7/12/2009,26.9,26,32.6,19.1,237,17.7,1011
7/13/2009,24.9,21.2,31.4,19.1,237,8.5,1011
7/14/2009,25.2,23,32,7.1,237,8.5,1011
7/15/2009,25.7,23,29.4,7.1,237,8,1011
7/16/2009,25.6,23,29.7,7.1,237,16.8,1011
7/17/2009,25.8,23,31,130.8,229,18.4,1011
7/18/2009,25.7,22,32,130.8,232,13.9,1011
7/19/2009,27.7,26,33,130.8,232,12.8,1011
7/20/2009,26.6,26,32.4,130.8,232,12.8,1011
7/21/2009,25.4,23,31.2,130.8,228,9.4,1011
7/22/2009,24.7,24,29.4,130.8,228,9.2,1011
7/23/2009,26.3,24,32.3,130.8,228,9.2,1011
7/24/2009,27.8,24,33.6,130.8,228,14.8,1011
7/25/2009,28.7,25,33,130.8,228,16.9,1011
7/26/2009,28.3,24,33.2,130.8,242,13.6,1011
7/27/2009,27.4,24,33.4,130.8,242,10.4,1011
7/28/2009,26.9,23,32,130.8,242,13.7,1011
7/29/2009,27.1,24,33,130.8,242,18.8,1011
7/30/2009,28.5,24,33.4,130.8,242,18.8,1011
7/31/2009,26.4,23.2,32.3,130.8,251,14.1,1011
